touchpoint_id,anonymous_id,patient_id,channel,utm_medium,campaign,event_type,cost,event_at
tp_002472,anon_74468f20ed1a,,google,cpc,mental_health,click,5.42,2024-11-20 08:27:49
tp_002473,anon_74468f20ed1a,,instagram,paid_social,mental_health,click,2.85,2024-11-21 17:04:48
tp_002474,anon_74468f20ed1a,,facebook,paid_social,mental_health,click,2.86,2024-11-25 14:30:20
tp_002475,anon_74468f20ed1a,pat_000822,google,cpc,retargeting,signup,0.0,2024-11-27 11:33:45
tp_002476,anon_fb97aeadcc94,,referral,referral,brand,visit,0.0,2024-11-19 15:28:10
tp_002477,anon_fb97aeadcc94,,instagram,paid_social,retargeting,click,4.66,2024-11-22 08:07:53
tp_002478,anon_fb97aeadcc94,,facebook,paid_social,retargeting,click,4.42,2024-11-23 19:25:02
tp_002479,anon_fb97aeadcc94,pat_000823,referral,referral,weight_mgmt,signup,0.0,2024-11-27 11:12:03
tp_002480,anon_197057676690,,facebook,paid_social,weight_mgmt,click,2.6,2024-11-24 15:08:06
tp_002481,anon_197057676690,,organic,organic,retargeting,visit,0.0,2024-11-25 17:33:29
tp_002482,anon_197057676690,pat_000824,facebook,paid_social,brand,signup,0.0,2024-11-28 12:37:45
tp_002483,anon_edb26f3922a4,,referral,referral,weight_mgmt,visit,0.0,2024-11-17 13:28:52
tp_002484,anon_edb26f3922a4,pat_000825,referral,referral,skin_health,signup,0.0,2024-11-28 15:11:39
tp_002485,anon_1bcc00ee4cb2,,referral,referral,brand,visit,0.0,2024-11-24 12:07:42
tp_002486,anon_1bcc00ee4cb2,,facebook,paid_social,mental_health,click,3.95,2024-11-25 11:15:02
tp_002487,anon_1bcc00ee4cb2,pat_000826,referral,referral,brand,signup,0.0,2024-11-28 12:43:56
tp_002488,anon_32878dfa0758,,instagram,paid_social,skin_health,click,4.91,2024-11-15 12:37:42
tp_002489,anon_32878dfa0758,,google,cpc,weight_mgmt,click,5.66,2024-11-17 19:09:54
tp_002490,anon_32878dfa0758,,email,email,skin_health,click,0.16,2024-11-18 11:58:31
tp_002491,anon_32878dfa0758,pat_000827,instagram,paid_social,skin_health,signup,0.0,2024-11-28 12:36:24
tp_002492,anon_9a1efec1ef13,,facebook,paid_social,brand,click,4.29,2024-11-14 18:01:33
tp_002493,anon_9a1efec1ef13,,google,cpc,skin_health,click,4.89,2024-11-15 15:54:49
tp_002494,anon_9a1efec1ef13,,email,email,skin_health,click,0.22,2024-11-27 14:36:57
tp_002495,anon_9a1efec1ef13,pat_000828,facebook,paid_social,retargeting,signup,0.0,2024-11-28 14:28:33
tp_002496,anon_cc7899e6a056,,email,email,retargeting,click,0.31,2024-11-20 11:21:21
tp_002497,anon_cc7899e6a056,pat_000829,email,email,weight_mgmt,signup,0.0,2024-11-28 17:43:27
tp_002498,anon_252c87df6044,,email,email,retargeting,click,0.15,2024-11-14 17:32:53
tp_002499,anon_252c87df6044,,google,cpc,brand,click,4.78,2024-11-20 19:30:17
tp_002500,anon_252c87df6044,,facebook,paid_social,mental_health,click,3.42,2024-11-21 18:27:25
tp_002501,anon_252c87df6044,pat_000830,email,email,retargeting,signup,0.0,2024-11-28 14:25:45
tp_002502,anon_0d065dbd68c8,,google,cpc,brand,click,2.99,2024-11-27 16:07:22
tp_002503,anon_0d065dbd68c8,pat_000831,google,cpc,mental_health,signup,0.0,2024-11-28 19:36:55
tp_002504,anon_90854c371f35,,organic,organic,mental_health,visit,0.0,2024-11-16 19:01:21
tp_002505,anon_90854c371f35,,email,email,retargeting,click,0.32,2024-11-23 16:56:15
tp_002506,anon_90854c371f35,pat_000832,organic,organic,brand,signup,0.0,2024-11-28 15:15:20
tp_002507,anon_81f677726533,,instagram,paid_social,brand,click,5.52,2024-11-24 08:10:36
tp_002508,anon_81f677726533,pat_000833,instagram,paid_social,retargeting,signup,0.0,2024-11-28 11:54:11
tp_002509,anon_89f9344eb641,,instagram,paid_social,brand,click,4.82,2024-11-18 12:11:00
tp_002510,anon_89f9344eb641,pat_000834,instagram,paid_social,retargeting,signup,0.0,2024-11-28 08:10:40
tp_002511,anon_231309c77b00,,referral,referral,brand,visit,0.0,2024-11-16 13:05:39
tp_002512,anon_231309c77b00,pat_000835,referral,referral,skin_health,signup,0.0,2024-11-29 11:48:51
tp_002513,anon_7f211de75c81,,facebook,paid_social,weight_mgmt,click,2.85,2024-11-19 13:48:56
tp_002514,anon_7f211de75c81,,facebook,paid_social,mental_health,click,2.88,2024-11-20 11:27:02
tp_002515,anon_7f211de75c81,,google,cpc,brand,click,3.7,2024-11-27 09:43:53
tp_002516,anon_7f211de75c81,pat_000836,facebook,paid_social,weight_mgmt,signup,0.0,2024-11-29 14:32:08
tp_002517,anon_39ddda4dbdca,,google,cpc,mental_health,click,3.95,2024-11-16 08:06:52
tp_002518,anon_39ddda4dbdca,,facebook,paid_social,skin_health,click,2.56,2024-11-18 16:47:20
tp_002519,anon_39ddda4dbdca,pat_000837,google,cpc,brand,signup,0.0,2024-11-29 19:49:42
tp_002520,anon_42e57714c79f,,organic,organic,weight_mgmt,visit,0.0,2024-11-24 13:07:25
tp_002521,anon_42e57714c79f,pat_000838,organic,organic,retargeting,signup,0.0,2024-11-29 19:50:02
tp_002522,anon_94a33f0337bb,,instagram,paid_social,brand,click,2.72,2024-11-20 10:56:31
tp_002523,anon_94a33f0337bb,,facebook,paid_social,skin_health,click,4.74,2024-11-23 08:06:19
tp_002524,anon_94a33f0337bb,,google,cpc,retargeting,click,7.13,2024-11-24 15:42:38
tp_002525,anon_94a33f0337bb,pat_000839,instagram,paid_social,skin_health,signup,0.0,2024-11-29 16:49:38
tp_002526,anon_a575c71ff4c7,,organic,organic,brand,visit,0.0,2024-11-23 18:43:04
tp_002527,anon_a575c71ff4c7,,google,cpc,skin_health,click,4.9,2024-11-24 19:39:47
tp_002528,anon_a575c71ff4c7,pat_000840,organic,organic,weight_mgmt,signup,0.0,2024-11-29 09:11:22
tp_002529,anon_52c9f449f298,,email,email,retargeting,click,0.17,2024-11-28 14:02:17
tp_002530,anon_52c9f449f298,pat_000841,email,email,skin_health,signup,0.0,2024-11-29 14:17:46
tp_002531,anon_fb0056a7467e,,referral,referral,skin_health,visit,0.0,2024-11-24 17:16:43
tp_002532,anon_fb0056a7467e,,organic,organic,weight_mgmt,visit,0.0,2024-11-26 14:03:09
tp_002533,anon_fb0056a7467e,pat_000842,referral,referral,weight_mgmt,signup,0.0,2024-11-29 14:07:42
tp_002534,anon_59c866f9e62f,,instagram,paid_social,skin_health,click,5.16,2024-11-25 11:59:59
tp_002535,anon_59c866f9e62f,pat_000843,instagram,paid_social,skin_health,signup,0.0,2024-11-29 08:10:23
tp_002536,anon_4f3ad23a3900,,google,cpc,weight_mgmt,click,3.6,2024-11-27 12:03:29
tp_002537,anon_4f3ad23a3900,,email,email,weight_mgmt,click,0.22,2024-11-29 13:40:59
tp_002538,anon_4f3ad23a3900,pat_000844,google,cpc,retargeting,signup,0.0,2024-11-30 12:45:43
tp_002539,anon_380a67157d67,,referral,referral,weight_mgmt,visit,0.0,2024-11-21 12:30:43
tp_002540,anon_380a67157d67,,google,cpc,retargeting,click,3.15,2024-11-24 14:26:57
tp_002541,anon_380a67157d67,pat_000845,referral,referral,mental_health,signup,0.0,2024-11-30 17:45:50
tp_002542,anon_ea925fa7199f,,facebook,paid_social,mental_health,click,4.51,2024-11-22 08:50:23
tp_002543,anon_ea925fa7199f,,instagram,paid_social,mental_health,click,4.4,2024-11-26 17:03:14
tp_002544,anon_ea925fa7199f,,referral,referral,retargeting,visit,0.0,2024-11-27 19:40:31
tp_002545,anon_ea925fa7199f,pat_000846,facebook,paid_social,brand,signup,0.0,2024-11-30 11:40:30
tp_002546,anon_792f167ee635,,facebook,paid_social,skin_health,click,2.37,2024-11-26 12:30:03
tp_002547,anon_792f167ee635,pat_000847,facebook,paid_social,skin_health,signup,0.0,2024-11-30 09:04:14
tp_002548,anon_cfbb0446b80c,,facebook,paid_social,skin_health,click,3.79,2024-11-19 18:09:48
tp_002549,anon_cfbb0446b80c,,google,cpc,skin_health,click,6.82,2024-11-28 18:16:38
tp_002550,anon_cfbb0446b80c,pat_000848,facebook,paid_social,weight_mgmt,signup,0.0,2024-11-30 10:37:18
tp_002551,anon_285dd752f580,,google,cpc,weight_mgmt,click,6.15,2024-11-20 16:09:06
tp_002552,anon_285dd752f580,pat_000849,google,cpc,mental_health,signup,0.0,2024-11-30 13:46:21
tp_002553,anon_5e9e7edd15f6,,google,cpc,skin_health,click,6.62,2024-11-24 12:07:51
tp_002554,anon_5e9e7edd15f6,pat_000850,google,cpc,skin_health,signup,0.0,2024-11-30 12:11:49
tp_002555,anon_a48fbec73438,,facebook,paid_social,brand,click,3.62,2024-11-26 13:58:57
tp_002556,anon_a48fbec73438,,instagram,paid_social,brand,click,3.0,2024-11-29 17:49:03
tp_002557,anon_a48fbec73438,pat_000851,facebook,paid_social,skin_health,signup,0.0,2024-11-30 11:56:58
tp_002558,anon_611b80dcda2a,,instagram,paid_social,skin_health,click,3.48,2024-11-19 12:08:52
tp_002559,anon_611b80dcda2a,,facebook,paid_social,weight_mgmt,click,2.1,2024-11-25 08:17:35
tp_002560,anon_611b80dcda2a,pat_000852,instagram,paid_social,retargeting,signup,0.0,2024-11-30 12:29:57
tp_002561,anon_8a9270b6da7f,,organic,organic,retargeting,visit,0.0,2024-11-25 15:07:14
tp_002562,anon_8a9270b6da7f,pat_000853,organic,organic,mental_health,signup,0.0,2024-11-30 16:39:19
tp_002563,anon_048cbc19a910,,google,cpc,mental_health,click,4.01,2024-11-17 15:35:12
tp_002564,anon_048cbc19a910,pat_000854,google,cpc,weight_mgmt,signup,0.0,2024-11-30 15:31:50
tp_002565,anon_31a0489b1184,,referral,referral,mental_health,visit,0.0,2024-11-21 18:18:05
tp_002566,anon_31a0489b1184,pat_000855,referral,referral,skin_health,signup,0.0,2024-12-01 11:59:16
tp_002567,anon_3e2da4eb5be5,,google,cpc,mental_health,click,6.25,2024-11-17 08:23:56
tp_002568,anon_3e2da4eb5be5,,email,email,skin_health,click,0.27,2024-11-30 08:13:51
tp_002569,anon_3e2da4eb5be5,pat_000856,google,cpc,mental_health,signup,0.0,2024-12-01 18:07:28
tp_002570,anon_c2f7b9ea7df3,,referral,referral,retargeting,visit,0.0,2024-11-25 10:49:35
tp_002571,anon_c2f7b9ea7df3,pat_000857,referral,referral,mental_health,signup,0.0,2024-12-01 16:54:14
tp_002572,anon_e66fcc40a886,,google,cpc,brand,click,3.86,2024-11-19 17:12:34
tp_002573,anon_e66fcc40a886,,instagram,paid_social,mental_health,click,5.21,2024-11-20 19:57:44
tp_002574,anon_e66fcc40a886,,instagram,paid_social,brand,click,4.99,2024-11-21 16:46:43
tp_002575,anon_e66fcc40a886,pat_000858,google,cpc,retargeting,signup,0.0,2024-12-01 10:00:34
tp_002576,anon_2812c65cc1f1,,google,cpc,weight_mgmt,click,3.7,2024-11-18 14:52:42
tp_002577,anon_2812c65cc1f1,,facebook,paid_social,mental_health,click,2.65,2024-11-25 11:34:52
tp_002578,anon_2812c65cc1f1,,facebook,paid_social,mental_health,click,2.49,2024-11-29 12:14:15
tp_002579,anon_2812c65cc1f1,pat_000859,google,cpc,mental_health,signup,0.0,2024-12-01 19:42:17
tp_002580,anon_a5a2b2b61947,,email,email,mental_health,click,0.2,2024-11-17 19:44:41
tp_002581,anon_a5a2b2b61947,,google,cpc,skin_health,click,6.84,2024-11-18 18:51:16
tp_002582,anon_a5a2b2b61947,,referral,referral,mental_health,visit,0.0,2024-11-29 14:44:12
tp_002583,anon_a5a2b2b61947,pat_000860,email,email,skin_health,signup,0.0,2024-12-01 17:18:34
tp_002584,anon_95469046ba0a,,organic,organic,skin_health,visit,0.0,2024-11-17 16:14:13
tp_002585,anon_95469046ba0a,pat_000861,organic,organic,mental_health,signup,0.0,2024-12-01 17:51:09
tp_002586,anon_f5a80f19b2b4,,google,cpc,retargeting,click,6.74,2024-11-30 15:46:46
tp_002587,anon_f5a80f19b2b4,pat_000862,google,cpc,retargeting,signup,0.0,2024-12-01 18:38:37
tp_002588,anon_daa0baa681fe,,instagram,paid_social,weight_mgmt,click,4.91,2024-11-19 15:42:48
tp_002589,anon_daa0baa681fe,,instagram,paid_social,mental_health,click,5.05,2024-11-21 18:08:52
tp_002590,anon_daa0baa681fe,,google,cpc,skin_health,click,6.67,2024-11-22 12:58:52
tp_002591,anon_daa0baa681fe,pat_000863,instagram,paid_social,brand,signup,0.0,2024-12-01 13:31:40
tp_002592,anon_186c6d469641,,instagram,paid_social,retargeting,click,5.56,2024-11-19 19:42:31
tp_002593,anon_186c6d469641,,google,cpc,brand,click,4.25,2024-11-23 15:43:32
tp_002594,anon_186c6d469641,,google,cpc,brand,click,3.26,2024-11-24 19:24:58
tp_002595,anon_186c6d469641,pat_000864,instagram,paid_social,weight_mgmt,signup,0.0,2024-12-01 10:56:00
tp_002596,anon_d83fc401fd17,,facebook,paid_social,retargeting,click,3.19,2024-11-21 14:58:45
tp_002597,anon_d83fc401fd17,,facebook,paid_social,skin_health,click,2.69,2024-11-23 17:05:36
tp_002598,anon_d83fc401fd17,,google,cpc,brand,click,5.73,2024-11-27 16:46:51
tp_002599,anon_d83fc401fd17,pat_000865,facebook,paid_social,mental_health,signup,0.0,2024-12-01 12:07:55
tp_002600,anon_67c8da0051a2,,google,cpc,skin_health,click,4.12,2024-11-17 11:58:16
tp_002601,anon_67c8da0051a2,,organic,organic,mental_health,visit,0.0,2024-11-25 09:03:50
tp_002602,anon_67c8da0051a2,,facebook,paid_social,weight_mgmt,click,2.15,2024-11-29 18:42:36
tp_002603,anon_67c8da0051a2,pat_000866,google,cpc,brand,signup,0.0,2024-12-01 14:58:10
tp_002604,anon_17cf7ad5ae88,,email,email,weight_mgmt,click,0.16,2024-11-18 11:14:08
tp_002605,anon_17cf7ad5ae88,,facebook,paid_social,weight_mgmt,click,4.73,2024-11-22 11:37:51
tp_002606,anon_17cf7ad5ae88,pat_000867,email,email,brand,signup,0.0,2024-12-01 18:16:34
tp_002607,anon_4ddd287cf6bc,,facebook,paid_social,retargeting,click,3.87,2024-11-30 16:10:08
tp_002608,anon_4ddd287cf6bc,pat_000868,facebook,paid_social,weight_mgmt,signup,0.0,2024-12-01 15:41:02
tp_002609,anon_702161a7e3e6,,google,cpc,retargeting,click,3.65,2024-11-29 18:41:11
tp_002610,anon_702161a7e3e6,pat_000869,google,cpc,mental_health,signup,0.0,2024-12-01 14:29:41
tp_002611,anon_1aadc91f7a07,,facebook,paid_social,skin_health,click,2.84,2024-11-30 11:01:09
tp_002612,anon_1aadc91f7a07,pat_000870,facebook,paid_social,retargeting,signup,0.0,2024-12-01 14:02:13
tp_002613,anon_ca08e3430f65,,facebook,paid_social,weight_mgmt,click,2.25,2024-11-18 10:17:37
tp_002614,anon_ca08e3430f65,,organic,organic,brand,visit,0.0,2024-11-22 15:00:22
tp_002615,anon_ca08e3430f65,pat_000871,facebook,paid_social,mental_health,signup,0.0,2024-12-01 19:21:32
tp_002616,anon_1cb234294fc6,,referral,referral,brand,visit,0.0,2024-11-26 18:00:08
tp_002617,anon_1cb234294fc6,,facebook,paid_social,weight_mgmt,click,2.0,2024-11-27 17:05:40
tp_002618,anon_1cb234294fc6,,google,cpc,skin_health,click,4.58,2024-11-30 16:36:12
tp_002619,anon_1cb234294fc6,pat_000872,referral,referral,brand,signup,0.0,2024-12-01 18:09:31
tp_002620,anon_d82843f96e85,,facebook,paid_social,skin_health,click,2.47,2024-11-26 11:47:35
tp_002621,anon_d82843f96e85,,facebook,paid_social,mental_health,click,2.37,2024-11-29 13:35:45
tp_002622,anon_d82843f96e85,pat_000873,facebook,paid_social,retargeting,signup,0.0,2024-12-02 18:04:21
tp_002623,anon_800353d6fb0b,,email,email,skin_health,click,0.31,2024-11-24 10:25:06
tp_002624,anon_800353d6fb0b,,facebook,paid_social,retargeting,click,2.91,2024-11-25 16:34:18
tp_002625,anon_800353d6fb0b,pat_000874,email,email,retargeting,signup,0.0,2024-12-02 16:35:55
tp_002626,anon_166d3520ffd6,,google,cpc,retargeting,click,3.85,2024-11-19 13:13:44
tp_002627,anon_166d3520ffd6,,referral,referral,skin_health,visit,0.0,2024-11-21 18:15:17
tp_002628,anon_166d3520ffd6,pat_000875,google,cpc,brand,signup,0.0,2024-12-02 11:41:16
tp_002629,anon_c99682995d76,,email,email,retargeting,click,0.24,2024-11-18 09:22:17
tp_002630,anon_c99682995d76,,instagram,paid_social,skin_health,click,5.16,2024-11-21 17:40:06
tp_002631,anon_c99682995d76,,email,email,weight_mgmt,click,0.21,2024-11-23 18:49:17
tp_002632,anon_c99682995d76,pat_000876,email,email,mental_health,signup,0.0,2024-12-02 09:34:35
tp_002633,anon_aca593275433,,google,cpc,retargeting,click,3.43,2024-11-23 12:59:13
tp_002634,anon_aca593275433,,organic,organic,retargeting,visit,0.0,2024-11-24 10:50:14
tp_002635,anon_aca593275433,,facebook,paid_social,mental_health,click,3.65,2024-12-01 19:24:50
tp_002636,anon_aca593275433,pat_000877,google,cpc,weight_mgmt,signup,0.0,2024-12-02 13:03:18
tp_002637,anon_273f86256267,,google,cpc,brand,click,6.97,2024-11-18 14:46:41
tp_002638,anon_273f86256267,,google,cpc,weight_mgmt,click,5.94,2024-11-28 19:22:41
tp_002639,anon_273f86256267,,instagram,paid_social,mental_health,click,5.19,2024-11-30 18:38:51
tp_002640,anon_273f86256267,pat_000878,google,cpc,mental_health,signup,0.0,2024-12-02 17:50:24
tp_002641,anon_adaa72267ca9,,google,cpc,mental_health,click,3.16,2024-11-29 12:29:08
tp_002642,anon_adaa72267ca9,pat_000879,google,cpc,retargeting,signup,0.0,2024-12-02 13:59:00
tp_002643,anon_b2a91c9d7607,,google,cpc,skin_health,click,5.16,2024-11-28 09:52:11
tp_002644,anon_b2a91c9d7607,,google,cpc,brand,click,7.17,2024-12-01 19:53:56
tp_002645,anon_b2a91c9d7607,pat_000880,google,cpc,weight_mgmt,signup,0.0,2024-12-02 10:52:57
tp_002646,anon_ed0c5f6d9218,,referral,referral,mental_health,visit,0.0,2024-11-24 14:48:36
tp_002647,anon_ed0c5f6d9218,,organic,organic,brand,visit,0.0,2024-11-26 16:02:20
tp_002648,anon_ed0c5f6d9218,pat_000881,referral,referral,weight_mgmt,signup,0.0,2024-12-02 19:40:30
tp_002649,anon_0dc1ac736cb8,,google,cpc,skin_health,click,6.89,2024-11-20 14:25:44
tp_002650,anon_0dc1ac736cb8,,facebook,paid_social,brand,click,4.17,2024-11-22 10:38:25
tp_002651,anon_0dc1ac736cb8,pat_000882,google,cpc,retargeting,signup,0.0,2024-12-02 15:02:35
tp_002652,anon_bf5d58c126d1,,organic,organic,weight_mgmt,visit,0.0,2024-11-29 13:10:13
tp_002653,anon_bf5d58c126d1,pat_000883,organic,organic,mental_health,signup,0.0,2024-12-02 11:38:55
tp_002654,anon_5ae588d65c2a,,google,cpc,brand,click,2.83,2024-11-19 13:55:09
tp_002655,anon_5ae588d65c2a,,email,email,retargeting,click,0.27,2024-11-26 08:14:48
tp_002656,anon_5ae588d65c2a,,instagram,paid_social,retargeting,click,3.06,2024-12-01 10:54:13
tp_002657,anon_5ae588d65c2a,pat_000884,google,cpc,brand,signup,0.0,2024-12-02 16:29:12
tp_002658,anon_2ca54b297075,,email,email,skin_health,click,0.19,2024-11-22 18:29:18
tp_002659,anon_2ca54b297075,,email,email,weight_mgmt,click,0.14,2024-11-23 18:07:17
tp_002660,anon_2ca54b297075,pat_000885,email,email,skin_health,signup,0.0,2024-12-02 08:24:04
tp_002661,anon_b99e17fb634c,,google,cpc,mental_health,click,4.65,2024-11-24 08:53:39
tp_002662,anon_b99e17fb634c,,instagram,paid_social,retargeting,click,5.25,2024-11-25 15:50:07
tp_002663,anon_b99e17fb634c,,facebook,paid_social,retargeting,click,3.4,2024-11-30 10:09:09
tp_002664,anon_b99e17fb634c,pat_000886,google,cpc,skin_health,signup,0.0,2024-12-02 18:01:12
tp_002665,anon_449f12d0e183,,organic,organic,mental_health,visit,0.0,2024-11-18 09:31:04
tp_002666,anon_449f12d0e183,pat_000887,organic,organic,mental_health,signup,0.0,2024-12-02 08:19:47
tp_002667,anon_1d37cdd756e5,,referral,referral,retargeting,visit,0.0,2024-11-18 12:56:55
tp_002668,anon_1d37cdd756e5,,instagram,paid_social,brand,click,4.06,2024-11-19 13:49:56
tp_002669,anon_1d37cdd756e5,,google,cpc,mental_health,click,5.47,2024-11-24 15:21:01
tp_002670,anon_1d37cdd756e5,pat_000888,referral,referral,skin_health,signup,0.0,2024-12-02 16:14:35
tp_002671,anon_6dc6e9281021,,facebook,paid_social,weight_mgmt,click,3.64,2024-11-21 14:57:55
tp_002672,anon_6dc6e9281021,,instagram,paid_social,mental_health,click,3.72,2024-11-27 12:00:09
tp_002673,anon_6dc6e9281021,,organic,organic,retargeting,visit,0.0,2024-11-29 16:26:47
tp_002674,anon_6dc6e9281021,pat_000889,facebook,paid_social,brand,signup,0.0,2024-12-02 08:49:37
tp_002675,anon_0ec5965ebf7d,,instagram,paid_social,skin_health,click,4.93,2024-11-28 17:45:29
tp_002676,anon_0ec5965ebf7d,pat_000890,instagram,paid_social,retargeting,signup,0.0,2024-12-02 11:26:32
tp_002677,anon_e08bd9d8b178,,facebook,paid_social,weight_mgmt,click,4.01,2024-11-22 15:41:28
tp_002678,anon_e08bd9d8b178,pat_000891,facebook,paid_social,weight_mgmt,signup,0.0,2024-12-02 18:15:13
tp_002679,anon_bba19f8ae4ba,,google,cpc,skin_health,click,3.28,2024-11-18 10:28:20
tp_002680,anon_bba19f8ae4ba,,email,email,brand,click,0.21,2024-11-26 16:25:43
tp_002681,anon_bba19f8ae4ba,,facebook,paid_social,mental_health,click,4.44,2024-11-28 19:47:14
tp_002682,anon_bba19f8ae4ba,pat_000892,google,cpc,brand,signup,0.0,2024-12-02 14:37:23
tp_002683,anon_48b2104bd864,,referral,referral,skin_health,visit,0.0,2024-11-25 09:46:23
tp_002684,anon_48b2104bd864,,google,cpc,weight_mgmt,click,6.38,2024-11-29 13:48:27
tp_002685,anon_48b2104bd864,,email,email,weight_mgmt,click,0.28,2024-12-02 13:47:46
tp_002686,anon_48b2104bd864,pat_000893,referral,referral,retargeting,signup,0.0,2024-12-03 11:59:31
tp_002687,anon_d14698853f19,,google,cpc,mental_health,click,6.85,2024-11-22 15:51:24
tp_002688,anon_d14698853f19,,organic,organic,skin_health,visit,0.0,2024-12-02 18:41:51
tp_002689,anon_d14698853f19,pat_000894,google,cpc,skin_health,signup,0.0,2024-12-03 19:20:15
tp_002690,anon_946ef35ae069,,email,email,brand,click,0.18,2024-11-19 18:31:14
tp_002691,anon_946ef35ae069,,referral,referral,mental_health,visit,0.0,2024-11-20 19:32:01
tp_002692,anon_946ef35ae069,pat_000895,email,email,skin_health,signup,0.0,2024-12-03 08:49:14
tp_002693,anon_be469d1582c5,,organic,organic,retargeting,visit,0.0,2024-11-27 08:32:52
tp_002694,anon_be469d1582c5,,organic,organic,skin_health,visit,0.0,2024-11-29 11:12:15
tp_002695,anon_be469d1582c5,,instagram,paid_social,skin_health,click,2.85,2024-11-30 17:01:11
tp_002696,anon_be469d1582c5,pat_000896,organic,organic,weight_mgmt,signup,0.0,2024-12-03 11:48:36
tp_002697,anon_0593bce3999f,,facebook,paid_social,skin_health,click,3.37,2024-11-23 11:18:02
tp_002698,anon_0593bce3999f,pat_000897,facebook,paid_social,skin_health,signup,0.0,2024-12-03 12:09:58
tp_002699,anon_4f6e8ecc8d38,,instagram,paid_social,skin_health,click,5.59,2024-11-26 17:35:43
tp_002700,anon_4f6e8ecc8d38,,instagram,paid_social,retargeting,click,5.5,2024-12-02 19:04:35
tp_002701,anon_4f6e8ecc8d38,pat_000898,instagram,paid_social,weight_mgmt,signup,0.0,2024-12-03 10:38:59
tp_002702,anon_e190ea481baf,,referral,referral,mental_health,visit,0.0,2024-11-23 17:41:04
